Year,Page,Sample,Flow,Mass,Vial,Filename,Path,Species,Population,Plant,Cutting,PlantDate,Inflo,Diurnal,Sex,Leaves,Inflor,Mphase,Fphase,Closed,Buds,Flrs,ClosedCN,BudsCN,FlrsCN,Bag,Photo,Room,FlowRate,Temp,SampleDate,Equil,Start,Stop,Equi,Duration,Total,RunDate,Method,Blank,GC,Results,Notes
2019,11,637,,,354,,,obovata,868,6/6-25 Pot 6,,,,D,H,6,1,-,-,6,3,5,,,,16,,,200D,30,2019-05-02,13:35,14:17,14:49,0.70,0.53,1.23,,RMBL,,NR,,big leaves inside
2019,11,638,,,355,,,obovata,868,no # Pot 3,,2013-06-07,,D,H,6,1,-,-,18,10,6,,,,16,,,200D,30,2019-05-02,13:38,14:19,14:40,0.68,0.35,1.03,,RMBL,,NR,,big leaves inside
2019,11,639,,,356,,,ligustrina,873,A,farthest left,,,D,F,0,1,-,-,14,26,35,,,,16,,,200D,30,2019-05-02,13:39,14:21,14:51,0.70,0.50,1.20,,RMBL,,NR,,big sign
2019,11,640,,,357,,,menziesii,849,,,,,D,H,2,2,0,12,2,10,12,,,,16,,,200D,30,2019-05-02,13:41,14:22,14:54,0.68,0.53,1.22,,RMBL,,NR,,
2019,11,641,,,358,,,menziesii,950,,,,,D,H,0,2,0,7,15,9,7,,,,16,,,200D,30,2019-05-02,13:42,14:24,14:54,0.70,0.50,1.20,,RMBL,,NR,,
2019,11,642,,,359,,,obovata,868,6/6-25 Pot 6,,,,D,H,6,1,-,-,6,3,5,,,,16,,,200D,18,2019-05-02,21:39,22:17,22:47,0.63,0.50,1.13,,RMBL,,NR,,
2019,11,643,,,360,,,obovata,868,no # Pot 3,,2013-06-07,,D,H,6,1,-,-,18,10,6,,,,16,,,200D,18,2019-05-02,21:41,22:19,22:49,0.63,0.50,1.13,,RMBL,,NR,,
2019,11,644,,,361,,,ligustrina,873,A,farthest left,,,D,F,0,1,-,-,14,26,35,,,,16,,,200D,18,2019-05-02,21:42,22:19,22:49,0.62,0.50,1.12,,RMBL,,NR,,
2019,11,645,,,362,,,menziesii,849,,,,,D,H,2,2,0,12,2,10,12,,,,16,,,200D,18,2019-05-02,21:43,22:20,22:50,0.62,0.50,1.12,,RMBL,,NR,,
2019,11,646,,,363,,,menziesii,950,,,,,D,H,0,2,0,7,15,9,7,,,,16,,,200D,18,2019-05-02,21:44,22:21,22:51,0.62,0.50,1.12,,RMBL,,NR,,
2019,12,647,,,364,,,sarmentosa,896,123-16,,2013-04-03,,D,F,0,1,-,-,58,24,61,,,,16,,,200D,26,2019-05-03,10:31,11:06,11:38,0.58,0.53,1.12,,RMBL,,NR,,
2019,12,648,,,365,,,sarmentosa,896,8-2,,2013-04-03,,D,F,2,2,-,-,83,41,56,,,,16,,,200D,26,2019-05-03,10:32,11:07,11:38,0.58,0.52,1.10,,RMBL,,NR,,
2019,12,649,,,366,,,apokremnos,90471,12,,,,D,M,0,1,-,-,35,4,12,,,,16,,,200D,26,2019-05-03,10:33,11:09,11:39,0.60,0.50,1.10,,RMBL,,NR,,
2019,12,650,,,367,,,apokremnos,90471,18,,,,D,F,0,1,-,-,40,68,23,,,,16,,,200D,26,2019-05-03,10:34,11:11,11:41,0.62,0.50,1.12,,RMBL,,NR,,
2019,12,651,,,368,,,laui,3951,imposter,,,,D,H,0,1,-,-,29,10,10,,,,16,,,200D,26,2019-05-03,10:36,11:12,11:42,0.60,0.50,1.10,,RMBL,,NR,,Pot had S. jacobii that died 14807 10/15 12/14/15 6/28/09
2019,12,652,,,369,,,sarmentosa,896,123-16,,2013-04-03,,D,F,0,1,-,-,58,24,61,,,,16,,,200D,19,2019-05-03,20:38,21:03,21:33,0.42,0.50,0.92,,RMBL,,NR,,may have mixed up inflos day/night
2019,12,653,,,370,,,sarmentosa,896,8-2,,2013-04-03,,D,F,2,2,-,-,83,41,56,,,,16,,,200D,19,2019-05-03,20:39,21:03,21:34,0.40,0.52,0.92,,RMBL,,NR,,
2019,12,654,,,371,,,apokremnos,90471,12,,,,D,M,0,1,-,-,35,4,12,,,,16,,,200D,19,2019-05-03,20:41,21:04,21:35,0.38,0.52,0.90,,RMBL,,NR,,
2019,12,655,,,372,,,apokremnos,90471,18,,,,D,F,0,1,-,-,40,68,23,,,,16,,,200D,19,2019-05-03,20:42,21:05,21:36,0.38,0.52,0.90,,RMBL,,NR,,
2019,12,656,,,373,,,laui,3951,imposter,,,,D,H,0,1,-,-,29,10,10,,,,16,,,200D,19,2019-05-03,20:43,21:06,21:37,0.38,0.52,0.90,,RMBL,,NR,,
2019,12,657,,,374,,,trinervis,908,11,Clone 1,2013-05-24,,D,H,0,1,-,-,9,1,12,,,,16,,,200D,31,2019-05-05,13:23,13:54,14:34,0.52,0.67,1.18,,RMBL,,NR,,
2019,12,658,,,375,,,membranacea,864,5x9c-7,,2013-03-25,,D,H,3,1,0,5,42,11,5,,,,16,,,200D,31,2019-05-05,13:24,13:56,14:34,0.53,0.63,1.17,,RMBL,,NR,,
2019,12,659,,,376,,,trinervis,5448,#1,,2013-05-24,,D,H,0,1,-,-,15,0,9,,,,16,,,200D,31,2019-05-05,13:27,13:58,14:34,0.52,0.60,1.12,,RMBL,,NR,,
2019,12,660,,,377,,,stellarioides,14651,4A,,,,D,H,0,1,3,33,30,7,36,,,,16,,,200D,31,2019-05-05,13:29,14:00,14:34,0.52,0.57,1.08,,RMBL,,NR,,
2019,12,661,,,378,,,stellarioides,14651,4E,,,,D,H,0,1,2,12,23,6,14,,,,16,,,200D,31,2019-05-05,13:31,14:02,14:34,0.52,0.53,1.05,,RMBL,,NR,,
2019,12,662,,,379,,,trinervis,908,11,Clone 1,2013-05-24,,D,H,0,1,-,-,9,1,12,,,,16,,,200D,19,2019-05-05,21:40,22:11,22:42,0.52,0.52,1.03,,RMBL,,NR,,
2019,12,663,,,380,,,membranacea,864,5x9c-7,,2013-03-25,,D,H,3,1,0,5,42,11,5,,,,16,,,200D,19,2019-05-05,21:41,22:12,22:42,0.52,0.50,1.02,,RMBL,,NR,,
2019,12,664,,,381,,,trinervis,5448,#1,,2013-05-24,,D,H,0,1,-,-,15,0,9,,,,16,,,200D,19,2019-05-05,21:47,22:17,22:47,0.50,0.50,1.00,,RMBL,,NR,,
2019,12,665,,,382,,,stellarioides,14651,4A,,,,D,H,0,1,3,33,30,7,36,,,,16,,,200D,19,2019-05-05,21:49,22:19,22:49,0.50,0.50,1.00,,RMBL,,NR,,
2019,12,666,,,383,,,stellarioides,14651,4E,,,,D,H,0,1,2,12,23,6,14,,,,16,,,200D,19,2019-05-05,21:51,22:21,22:51,0.50,0.50,1.00,,RMBL,,NR,,
2019,12,667,,,384,,,ambient,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,16,,,200D,19,2019-05-05,,22:55,23:27,,0.53,0.53,,RMBL,,NR,,
2019,13,668,,,385,,,kealiae,791,2011-3F 1,,2013-01-27,,D,M,2,2,-,-,76,30,22,,,,16,,,200D,24,2019-05-07,11:49,12:21,12:53,0.53,0.53,1.07,,RMBL,,NR,,
2019,13,669,,,386,,,kealiae,791,506-16,,2013-01-27,,D,F,0,1,-,-,79,46,17,,,,16,,,200D,24,2019-05-07,11:50,12:22,12:53,0.53,0.52,1.05,,RMBL,,NR,,
2019,13,670,,,387,,,globosa,951,310-2,Cutting 1,2013-01-23,,D,F,0,1,-,-,0,11,28,,,,16,,,200D,24,2019-05-07,11:52,12:23,12:53,0.52,0.50,1.02,,RMBL,,NR,,
2019,13,671,,,388,,,globosa,15191,,Cutting 1,,,D,F,0,1,-,-,10,29,56,,,,16,,,200D,24,2019-05-07,11:53,12:24,12:54,0.52,0.50,1.02,,RMBL,,NR,,"JP (and inventory) think there is only 1 plant, so must be Cutting 1"
2019,13,672,,,389,,,obovata,897,8,,2013-06-07,,D,H,0,1,-,-,13,16,3,,,,16,,,200D,24,2019-05-07,11:55,12:26,12:55,0.52,0.48,1.00,,RMBL,,NR,,"""separated 5/22/16 Plant 2 used for cloning"""
2019,13,673,,,390,,,kealiae,791,2011-3F 1,,2013-01-27,,D,M,2,2,-,-,76,30,22,,,,16,,,200D,19,2019-05-07,20:36,21:08,21:39,0.53,0.52,1.05,,RMBL,,NR,,
2019,13,674,,,391,,,kealiae,791,506-16,,2013-01-27,,D,F,0,1,-,-,79,46,17,,,,16,,,200D,19,2019-05-07,20:38,21:09,21:39,0.52,0.50,1.02,,RMBL,,NR,,
2019,13,675,,,392,,,globosa,951,310-2,Cutting 1,2013-01-23,,D,F,0,1,-,-,0,11,28,,,,16,,,200D,19,2019-05-07,20:40,21:11,21:42,0.52,0.52,1.03,,RMBL,,NR,,smells like indole
2019,13,676,,,393,,,globosa,15191,,Cutting 1,,,D,F,0,1,-,-,10,29,56,,,,16,,,200D,19,2019-05-07,20:41,21:12,21:42,0.52,0.50,1.02,,RMBL,,NR,,
2019,13,677,,,394,,,obovata,897,8,,2013-06-07,,D,H,0,1,-,-,13,16,3,,,,16,,,200D,19,2019-05-07,20:42,21:14,21:44,0.53,0.50,1.03,,RMBL,,NR,,no stop time
2019,13,678,,,396,,,ambient,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,16,,,200D,19,2019-05-07,-,21:51,22:24,,0.55,0.55,,RMBL,,NR,,
2019,13,679,,,397,,,menziesii,849,93-4,,2013-03-15,,D,F,2,2,-,-,8,16,12,,,,16,,,200D,19,2019-05-08,20:30,21:01,21:32,0.52,0.52,1.03,,RMBL,,NR,,
2019,13,680,,,398,,,salicaria,842,139-56,,2013-06-12,,D,H,2,3,2,16,5,19,18,,,,16,,,200D,19,2019-05-08,20:31,21:02,21:32,0.52,0.50,1.02,,RMBL,,NR,,
2019,13,681,,,399,,,salicaria,853,48 66,Cutting 1,,,D,H,0,1,10,10,33,11,20,,,,16,,,200D,19,2019-05-08,20:32,21:03,21:33,0.52,0.50,1.02,,RMBL,,NR,,
2019,13,682,,,400,,,salicaria,842,143-3,Plant 2,2013-06-12,,D,F,0,1,-,-,18,9,13,,,,16,,,200D,19,2019-05-08,20:33,21:04,21:35,0.52,0.52,1.03,,RMBL,,NR,,
2019,13,683,,,401,,,adamantis,847,366-87,Cutting 2,2013-01-23,,D,F,0,2,-,-,49,56,25,,,,16,,,200D,19,2019-05-08,20:34,21:05,21:35,0.52,0.50,1.02,,RMBL,,NR,,
2019,13,684,,,402,,,menziesii,849,93-4,,2013-03-15,,D,F,2,2,-,-,8,16,12,,,,16,,,200D,24,2019-05-09,12:59,13:44,14:20,0.75,0.60,1.35,,RMBL,,NR,,
2019,13,685,,,403,,,salicaria,842,139-56,,2013-06-12,,D,H,2,3,2,16,5,19,18,,,,16,,,200D,24,2019-05-09,13:01,13:46,14:20,0.75,0.57,1.32,,RMBL,,NR,,
2019,13,686,,,404,,,salicaria,853,48 66,Cutting 1,,,D,H,0,1,10,10,33,11,20,,,,16,,,200D,24,2019-05-09,13:07,13:48,14:20,0.68,0.53,1.22,,RMBL,,NR,,
2019,13,687,,,406,,,salicaria,842,143-3,Plant 2,2013-06-12,,D,F,0,1,-,-,18,9,13,,,,16,,,200D,24,2019-05-09,13:08,13:49,14:20,0.68,0.52,1.20,,RMBL,,NR,,
2019,13,688,,,407,,,adamantis,847,366-87,Cutting 2,2013-01-23,,D,F,0,2,-,-,49,56,25,,,,16,,,200D,24,2019-05-09,13:09,13:50,14:20,0.68,0.50,1.18,,RMBL,,NR,,
2019,14,689,,,408,,,nuttalii,903,12A,Pot 1,2013-06-07,,D,H,0,1,7,13,37,20,20,,,,16,,,200D,19,2019-05-11,20:41,21:16,21:47,0.58,0.52,1.10,,RMBL,,NR,,
2019,14,690,,,409,,,nuttalii,903,12A,Pot 5,2015-11-30,,D,H,0,2,4,11,25,18,15,,,,16,,,200D,19,2019-05-11,20:46,21:17,21:47,0.52,0.50,1.02,,RMBL,,NR,,
2019,14,691,,,410,,,viscosa,5031,4/12 #1,,,,D,H,8,1,-,-,0,1,4,,,,16,,,200D,19,2019-05-11,20:48,21:19,21:49,0.52,0.50,1.02,,RMBL,,NR,,
2019,14,692,,,411,,,lydgatei,6682,204-1,,,,D,H,0,2,1,14,32,13,15,,,,16,,,200D,19,2019-05-11,20:55,21:25,21:55,0.50,0.50,1.00,,RMBL,,NR,,
2019,14,693,,,412,,,kaalae,3587,A,,2013-04-03,,D,H,0,1,10,20,33,28,30,,,,16,,,200D,19,2019-05-11,20:51,21:21,21:51,0.50,0.50,1.00,,RMBL,,NR,,
2019,14,694,,,405,,,nuttalii,903,12A,Pot 1,2013-06-07,,D,H,0,1,7,13,37,20,20,,,,16,,,200D,24,2019-05-09,13:13,13:45,14:19,0.53,0.57,1.10,,RMBL,,NR,,
2019,14,695,,,413,,,nuttalii,903,12A,Pot 5,2015-11-30,,D,H,0,2,4,11,25,18,15,,,,16,,,200D,24,2019-05-09,13:14,13:46,14:19,0.53,0.55,1.08,,RMBL,,NR,,
2019,14,696,,,414,,,viscosa,5031,4/12 #1,,,,D,H,8,1,-,-,0,1,4,,,,16,,,200D,24,2019-05-09,13:15,13:47,14:19,0.53,0.53,1.07,,RMBL,,NR,,
2019,14,697,,,415,,,lydgatei,6682,204-1,,,,D,H,0,2,1,14,32,13,15,,,,16,,,200D,24,2019-05-09,13:16,13:49,14:19,0.55,0.50,1.05,,RMBL,,NR,,
2019,14,698,,,416,,,kaalae,3587,A,,2013-04-03,,D,H,0,1,10,20,33,28,30,,,,16,,,200D,24,2019-05-09,13:18,13:50,14:19,0.53,0.48,1.02,,RMBL,,NR,,lots of small plants in pot
2019,14,699,,,417,,,kauaiensis,12074,49 x 12074-7,Progeny 4,,,D,H,1,1,7,32,84,19,39,,,,16,,,200D,19,2019-05-10,20:29,21:01,21:34,0.53,0.55,1.08,,RMBL,,NR,,
2019,14,700,,,418,,,kauaiensis,12074,12074-7,Cutting 2,2013-09-20,,D,H,0,1,4,45,32,33,49,,,,16,,,200D,19,2019-05-10,20:34,21:04,21:34,0.50,0.50,1.00,,RMBL,,NR,,
2019,14,701,,,419,,,mannii,793,Gen 1,Plant 2,2013-06-20,,D,F,6,5,-,-,52,17,109,,,,16,,,200D,19,2019-05-10,20:36,21:06,21:36,0.50,0.50,1.00,,RMBL,,NR,,
2019,14,702,,,420,,,perlmanii,12917,2B,,,,D,H,0,1,0,3,62,7,3,,,,16,,,200D,19,2019-05-10,20:39,21:12,21:41,0.55,0.48,1.03,,RMBL,,NR,,
2019,14,703,,,421,,,perlmanii,12917,2D,,2013-06-07,,D,H,0,1,1,2,38,11,3,,,,16,,,200D,19,2019-05-10,20:41,21:11,21:42,0.50,0.52,1.02,,RMBL,,NR,,
2019,14,704,,,423,,,kauaiensis,12074,49 x 12074-7,Progeny 4,,,D,H,1,1,7,32,84,19,39,,,,16,,,200D,28,2019-05-11,12:32,13:14,13:44,0.70,0.50,1.20,,RMBL,,NR,,no stop time
2019,14,705,,,424,,,kauaiensis,12074,12074-7,Cutting 2,2013-09-20,,D,H,0,1,4,45,32,33,49,,,,16,,,200D,28,2019-05-11,12:35,13:15,13:45,0.67,0.50,1.17,,RMBL,,NR,,no stop time
2019,14,706,,,425,,,mannii,793,Gen 1,Plant 2,2013-06-20,,D,F,6,5,-,-,52,17,109,,,,16,,,200D,28,2019-05-11,12:36,13:16,13:46,0.67,0.50,1.17,,RMBL,,NR,,no stop time
2019,14,707,,,426,,,perlmanii,12917,2B,,,,D,H,0,1,0,3,62,7,3,,,,16,,,200D,28,2019-05-11,12:38,13:17,13:47,0.65,0.50,1.15,,RMBL,,NR,,no stop time
2019,14,708,,,427,,,perlmanii,12917,2D,,2013-06-07,,D,H,0,1,1,2,38,11,3,,,,16,,,200D,28,2019-05-11,12:41,13:19,13:49,0.63,0.50,1.13,,RMBL,,NR,,no stop time
2019,14,709,,,422,,,ambient,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,16,,,200D,,2019-05-11,-,12:29,13:07,,0.63,0.63,,RMBL,,NR,,
2019,15,710,,,428,,,mannii,793,Gen 1,Plant 1,2013-06-20,,D,F,12,6,-,-,2,14,95,,,,16,,,200D,22,2019-05-13,12:44,13:15,13:45,0.52,0.50,1.02,,RMBL,,NR,,"""no tag, guessed at ID. same genotype as Plant 2"""
2019,15,711,,,430,,,hookeri,866,2,Clone 1,2013-03-25,,D,H,2,2,0,24,27,22,24,,,,16,,,200D,22,2019-05-13,12:47,13:18,13:49,0.52,0.52,1.03,,RMBL,,NR,,
2019,15,712,,,431,,,hookeri,866,2,,2016-01-10,,D,H,2,2,0,19,19,18,19,,,,16,,,200D,22,2019-05-13,12:49,13:20,13:50,0.52,0.50,1.02,,RMBL,,NR,,
2019,15,713,,,432,,,lydgatei,6682,235-2,,,,D,H,0,2,3,13,16,17,16,,,,16,,,200D,22,2019-05-13,12:54,13:24,13:54,0.50,0.50,1.00,,RMBL,,NR,,
2019,15,714,,,433,,,kaho,KK,904-3 x 904-5,169-7,,,D,H,0,1,0,28,199,36,28,,,,16,,,200D,22,2019-05-13,12:58,13:28,13:58,0.50,0.50,1.00,,RMBL,,NR,,
2019,15,715,,,429,,,mannii,793,Gen 1,Plant 1,2013-06-20,,D,F,12,6,-,-,2,14,95,,,,16,,,200D,19,2019-05-13,20:31,21:03,21:34,0.53,0.52,1.05,,RMBL,,NR,,
2019,15,716,,,434,,,hookeri,866,2,Clone 1,2013-03-25,,D,H,2,2,0,24,27,22,24,,,,16,,,200D,19,2019-05-13,20:32,21:04,21:34,0.53,0.50,1.03,,RMBL,,NR,,
2019,15,717,,,435,,,hookeri,866,2,,2016-01-10,,D,H,2,2,0,19,19,18,19,,,,16,,,200D,19,2019-05-13,20:33,21:06,21:36,0.55,0.50,1.05,,RMBL,,NR,,
2019,15,718,,,436,,,lydgatei,6682,235-2,,,,D,H,0,2,3,13,16,17,16,,,,16,,,200D,19,2019-05-13,20:35,21:07,21:37,0.53,0.50,1.03,,RMBL,,NR,,
2019,15,719,,,437,,,kaho,KK,904-3 x 904-5,169-7,,,D,H,0,1,0,28,199,36,28,,,,16,,,200D,19,2019-05-13,20:37,21:09,21:39,0.53,0.50,1.03,,RMBL,,NR,,Stop time guessed
2019,15,720,,,438,,,ambient,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,16,,,200D,19,2019-05-13,-,20:40,21:10,,0.50,0.50,,RMBL,,NR,,Stop time guessed
2019,16,721,,,439,,,globosa,13886,20,,,,D,H,0,1,-,-,30,4,26,,,,16,,,200D,20,2019-05-14,10:53,11:30,12:02,0.62,0.53,1.15,,RMBL,,NR,,"tag says M, but actually H on 2019-05-24"
2019,16,722,,,440,,,globosa,13885,17,,,,D,M,0,1,-,-,64,3,27,,,,16,,,200D,20,2019-05-14,10:55,11:31,12:02,0.60,0.52,1.12,,RMBL,,NR,,
2019,16,723,,,441,,,globosa,951,310-2,,,,D,F,0,1,-,-,21,6,20,,,,16,,,200D,20,2019-05-14,10:56,11:32,12:02,0.60,0.50,1.10,,RMBL,,NR,,
2019,16,724,,,442,,,globosa,10228,003,Cutting 1,2013-01-23,,D,F,0,1,-,-,68,10,87,,,,16,,,200D,20,2019-05-14,10:57,11:33,12:04,0.60,0.52,1.12,,RMBL,,NR,,
2019,16,725,,,443,,,globosa,102HU,10221,Cutting 3,2013-01-23,,D,F,0,1,-,-,8,17,40,,,,16,,,200D,20,2019-05-14,10:58,11:34,12:04,0.60,0.50,1.10,,RMBL,,NR,,guessed leaves and infor
2019,16,726,,,448,,,globosa,13886,20,,,,D,H,0,1,-,-,30,4,26,,,,16,,,200D,19,2019-05-14,20:57,21:40,22:11,0.72,0.52,1.23,,RMBL,,NR,,
2019,16,727,,,449,,,globosa,13885,17,,,,D,M,0,1,-,-,64,3,27,,,,16,,,200D,19,2019-05-14,20:59,21:42,22:11,0.72,0.48,1.20,,RMBL,,NR,,
2019,16,728,,,450,,,globosa,951,310-2,,,,D,F,0,1,-,-,21,6,20,,,,16,,,200D,19,2019-05-14,21:00,21:43,22:30,0.72,0.78,1.50,,RMBL,,NR,,trap slipped
2019,16,729,,,451,,,globosa,10228,003,Cutting 1,2013-01-23,,D,F,0,1,-,-,68,10,87,,,,16,,,200D,19,2019-05-14,21:01,21:45,22:46,0.73,1.02,1.75,,RMBL,,NR,,
2019,16,730,,,452,,,globosa,102HU,10221,Cutting 3,2013-01-23,,D,F,0,1,-,-,8,17,40,,,,16,,,200D,19,2019-05-14,21:02,21:49,22:46,0.78,0.95,1.73,,RMBL,,NR,,
2019,16,731,,,444,,,globosa,10228,60,Cutting 2,2013-01-23,,D,H,0,1,-,-,38,2,27,,,,16,,,200D,20,2019-05-14,11:36,12:27,12:58,0.85,0.52,1.37,,RMBL,,NR,,"Looks like H, tag=male"
2019,16,732,,,445,,,globosa,10228,035,Cutting 1,,,D,M,0,1,-,-,23,13,76,,,,16,,,200D,20,2019-05-14,11:37,12:29,12:58,0.87,0.48,1.35,,RMBL,,NR,,
2019,16,733,,,446,,,globosa,906,42-4,,,,D,M,0,1,-,-,24,17,38,,,,16,,,200D,20,2019-05-14,11:38,12:31,13:02,0.88,0.52,1.40,,RMBL,,NR,,mis-entered population as 10228
2019,16,734,,,447,,,globosa,906,16-3 x 24-2-3-6,,,,D,F,0,1,-,-,71,0,6,,,,16,,,200D,20,2019-05-14,11:39,12:32,13:02,0.88,0.50,1.38,,RMBL,,NR,,
2019,16,735,,,454,,,globosa,10228,60,Cutting 2,2013-01-23,,D,H,0,1,-,-,38,2,27,,,,16,,,200D,19,2019-05-14,21:49,22:22,23:01,0.55,0.65,1.20,,RMBL,,NR,,
2019,16,736,,,455,,,globosa,10228,035,Cutting 1,,,D,M,0,1,-,-,23,13,76,,,,16,,,200D,19,2019-05-14,21:50,22:26,23:01,0.60,0.58,1.18,,RMBL,,NR,,pump died
2019,16,737,,,456,,,globosa,906,42-4,,,,D,M,0,1,-,-,24,17,38,,,,16,,,200D,19,2019-05-14,21:51,22:29,23:01,0.63,0.53,1.17,,RMBL,,NR,,
2019,16,738,,,457,,,globosa,906,16-3 x 24-2-3-6,,,,D,F,0,1,-,-,71,0,6,,,,16,,,200D,19,2019-05-14,21:51,22:29,23:01,0.63,0.53,1.17,,RMBL,,NR,,Last digits of times cut off in photo
2019,16,739,,,453,,,ambient,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,16,,,200D,,2019-05-14,-,22:19,23:01,,0.70,0.70,,RMBL,,NR,,
2019,17,740,,,458,,,kaho,KK,904-2 X 904-5,158-5,,,D,H,0,1,2,35,59,24,37,,,,16,,,200D,19,2019-05-15,12:03,12:39,13:12,0.60,0.55,1.15,,RMBL,,NR,,
2019,17,741,,,459,,,hookeri,879,H-2 B,,,,D,H,2,1,7,13,60,11,20,,,,16,,,200D,19,2019-05-15,12:05,12:40,13:12,0.58,0.53,1.12,,RMBL,,NR,,
2019,17,742,,,460,,,salmen,902,108-1,Clone B,2013-06-20,,D,H,0,5,0,25,32,6,25,,,,16,,,200D,19,2019-05-15,12:08,12:42,13:12,0.57,0.50,1.07,,RMBL,,NR,,
2019,17,743,,,461,,,salmen,902,111-2,Clone 1,,,D,H,0,4,1,32,9,25,33,,,,16,,,200D,19,2019-05-15,12:10,12:43,13:13,0.55,0.50,1.05,,RMBL,,NR,,
2019,17,744,,,467,,,apokremnos,90462,17,,,,D,M,0,1,-,-,69,7,83,,,,16,,,200D,19,2019-05-15,12:12,12:45,13:17,0.55,0.53,1.08,,RMBL,,NR,,
2019,17,745,,,462,,,kaho,KK,904-2 X 904-5,158-5,,,D,H,0,1,2,35,59,24,37,,,,16,,,200D,19,2019-05-15,20:34,20:34,21:48,0.00,1.23,1.23,,RMBL,,NR,,
2019,17,746,,,468,,,hookeri,879,H-2 B,,,,D,H,2,1,7,13,60,11,20,,,,16,,,200D,19,2019-05-15,20:36,20:36,21:48,0.00,1.20,1.20,,RMBL,,NR,,
2019,17,747,,,469,,,salmen,902,108-1,Clone B,2013-06-20,,D,H,0,5,0,25,32,6,25,,,,16,,,200D,19,2019-05-15,20:37,20:37,21:48,0.00,1.18,1.18,,RMBL,,NR,,
2019,17,748,,,470,,,salmen,902,111-2,Clone 1,,,D,H,0,4,1,32,9,25,33,,,,16,,,200D,19,2019-05-15,20:38,20:38,21:48,0.00,1.17,1.17,,RMBL,,NR,,
2019,17,749,,,471,,,apokremnos,90462,17,,,,D,M,0,1,-,-,69,7,83,,,,16,,,200D,19,2019-05-15,20:39,20:39,21:48,0.00,1.15,1.15,,RMBL,,NR,,
2019,17,750,,,464,,,kealiae,791,2011-3F 5,,2013-01-27,,D,F,2,2,-,-,38,27,24,,,,16,,,200D,19,2019-05-15,12:46,13:25,13:58,0.65,0.55,1.20,,RMBL,,NR,,
2019,17,751,,,465,,,adamantis,847,#40 88x52 ID 6,,,,D,H,2,3,9,48,14,29,57,,,,16,,,200D,19,2019-05-15,12:48,13:26,13:58,0.63,0.53,1.17,,RMBL,,NR,,
2019,17,752,,,466,,,sarmentosa,896,11-6,,2013-04-03,,D,H,6,3,-,-,45,26,78,,,,16,,,200D,19,2019-05-15,12:49,13:34,14:04,0.75,0.50,1.25,,RMBL,,NR,,
2019,17,753,,,463,,,salicaria,842,80-19,Plant 1,2013-08-12,,D,H,0,3,5,17,6,16,22,,,,16,,,200D,19,2019-05-15,12:52,13:35,14:05,0.72,0.50,1.22,,RMBL,,NR,,
2019,17,754,,,474,,,kealiae,791,2011-3F 5,,2013-01-27,,D,F,2,2,-,-,38,27,24,,,,16,,,200D,19,2019-05-15,21:18,21:55,22:30,0.62,0.58,1.20,,RMBL,,NR,,
2019,17,755,,,475,,,adamantis,847,#40 88x52 ID 6,,,,D,H,2,3,9,48,14,29,57,,,,16,,,200D,19,2019-05-15,21:20,22:30,22:30,1.17,0.00,1.17,,RMBL,,NR,,
2019,17,756,,,476,,,sarmentosa,896,11-6,,2013-04-03,,D,H,6,3,-,-,45,26,78,,,,16,,,200D,19,2019-05-15,21:21,22:33,22:33,1.20,0.00,1.20,,RMBL,,NR,,
2019,17,757,,,472,,,salicaria,842,80-19,Plant 1,2013-08-12,,D,H,0,3,5,17,6,16,22,,,,16,,,200D,19,2019-05-15,21:22,22:37,22:37,1.25,0.00,1.25,,RMBL,,NR,,steel 47
2019,17,758,,,473,,,ambient,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,16,,,200D,-,2019-05-15,-,22:10,22:40,,0.50,0.50,,RMBL,,NR,,
2019,18,759,,,480,,,kauaiensis,12074,(12074-7 x 12074-8) Progeny 2 x 24525-1 8,,,,D,H,6,1,6,11,169,24,17,,,,16,,,200D,29,2019-05-16,12:38,13:16,13:46,0.63,0.50,1.13,,RMBL,,NR,,
2019,18,760,,,481,,,kealiae,791,500-21F,,2013-01-27,,D,F,2,2,-,-,56,8,10,,,,16,,,200D,29,2019-05-16,12:41,13:17,13:47,0.60,0.50,1.10,,RMBL,,NR,,
2019,18,761,,,482,,,adamantis,847,baseline 370-19,,,,D,H,2,1,12,10,21,17,22,,,,16,,,200D,29,2019-05-16,12:42,13:19,13:49,0.62,0.50,1.12,,RMBL,,NR,,
2019,18,762,,,483,,,adamantis,847,324 93,,,,D,F,0,2,-,-,15,16,12,,,,16,,,200D,29,2019-05-16,12:44,13:23,13:53,0.65,0.50,1.15,,RMBL,,NR,,no stop time
2019,18,763,,,478,,,kealiae,791,10E,,2013-01-27,,D,M,0,2,-,-,29,37,26,,,,16,,,200D,29,2019-05-16,12:50,13:25,13:55,0.58,0.50,1.08,,RMBL,,NR,,no stop time
2019,18,764,,,484,,,kauaiensis,12074,(12074-7 x 12074-8) Progeny 2 x 24525-1 8,,,,D,H,6,1,6,11,169,24,17,,,,16,,,200D,19,2019-05-16,21:05,21:47,22:17,0.70,0.50,1.20,,RMBL,,NR,,
