FileName,Year,Page,Sample,Flow,Mass,Vial,Filename,Path,Species,Population,Plant,Cutting,PlantDate,Inflo,Diurnal,Sex,Leaves,Inflor,Mphase,Fphase,Closed,Buds,Flrs,ClosedCN,BudsCN,FlrsCN,Bag,Photo,Room,FlowRate,Temp,SampleDate,Equil,Start,Stop,Equi,Duration,Total,RunDate,Method,Blank,GC,Results,Notes,DN,sequence.start,Desorb.Start.Time,CreationTime,eithertime,status,Tube,markes_n,GC_n,either_n,markes_GC,create_desorb,user,FullName,id,desorb.Start.diff,nameBlank,Mixup,kBlank,Cluster,n_peaks,vial,dupe,ApproxDate,Period,SteelTube,Problem,Note,TubeMatch,sample,verdict,FileName2,dupe2,badtube,type,sp,sp2,Species2,Species2Pop
SCH_V338_6302019_05.qgd,2019,10,626,NA,NA,338,NA,NA,ambient,-,-,-,-,-,-,-,-,-,-,-,-,-,-,NA,NA,NA,16,NA,NA,200D,19,2019-04-30,-,21:13:00,21:44:00,NA,0.52,0.52,NA,RMBL,NA,NR,NA,NA,Night,2019-06-30T18:12:48Z,2019-07-01T03:26:31Z,2019-07-01T03:26:36Z,2019-07-01T03:26:31Z,Desorbed NA,4,5,5,5,0,5,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V338_6302019_05.qgd,57f00269-1177-4ce8-baec-9682b1d4c931,1938,FALSE,FALSE,FALSE,36,339,338,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V338_6302019_05.qgd,FALSE,FALSE,ambient,AMBI,AMBI,ambient,ambient -
SCH_V34_7222019_05.qgd,2017,1,323,0.02958,0.00545,34,SKAHO323,#N/A,kaho,KK,904-2 x 904-5,158-5,NA,NA,D,H,0,1,8,26,2,34,34,NA,NA,NA,16,NA,8,200D,NA,2017-07-12,12:10,12:41:00,13:11:00,0.52,0.5,1.02,NA,RMBL,NA,NR,NA,"temp not recorded. Bagged after first 3, but not closed. flushed and tied.",Day,2019-07-22T21:54:35Z,2019-07-23T07:03:39Z,2019-07-23T07:03:05Z,2019-07-23T07:03:05Z,Desorbed NA,5,5,5,5,0,34,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V34_7222019_05.qgd,8807019c-3154-4618-9aac-737b7e18a324,1895,FALSE,FALSE,FALSE,34,334,34,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V34_7222019_05.qgd,FALSE,FALSE,floral,KAHO,KAAL,kaalae,kaalae KK
SCH_V342_6302019_06.qgd,2019,10,621,NA,NA,342,NA,NA,apokremnos,889,No # 1 x 889 u-L 5,NA,NA,NA,D,H,0,1,-,-,42,28,111,NA,NA,NA,16,NA,NA,200D,19,2019-04-30,21:15,21:46:00,22:16:00,0.52,0.5,1.02,NA,RMBL,NA,NR,NA,Assume same date,Night,2019-06-30T18:12:48Z,2019-07-01T03:59:10Z,2019-07-01T03:59:14Z,2019-07-01T03:59:10Z,Desorbed NA,5,6,6,6,0,4,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V342_6302019_06.qgd,57f00269-1177-4ce8-baec-9682b1d4c931,1959,FALSE,FALSE,FALSE,25,319,342,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V342_6302019_06.qgd,FALSE,FALSE,floral,APOK,APOK,apokremnos,apokremnos 889
SCH_V343_6302019_07.qgd,2019,10,622,NA,NA,343,NA,NA,apokremnos,889,no numb 2 F,NA,2013-06-07,NA,D,F,0,1,-,-,3,10,115,NA,NA,NA,16,NA,NA,200D,19,2019-04-30,21:17,21:47:00,22:17:00,0.5,0.5,1,NA,RMBL,NA,NR,NA,NA,Night,2019-06-30T18:12:48Z,2019-07-01T04:31:21Z,2019-07-01T04:31:25Z,2019-07-01T04:31:21Z,Desorbed NA,6,7,7,7,0,4,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V343_6302019_07.qgd,57f00269-1177-4ce8-baec-9682b1d4c931,1931,FALSE,FALSE,FALSE,4,304,343,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V343_6302019_07.qgd,FALSE,FALSE,floral,APOK,APOK,apokremnos,apokremnos 889
SCH_V344_6302019_08.qgd,2019,10,623,NA,NA,344,NA,NA,sarmentosa,896,17-5,NA,2013-04-03,NA,D,H,7,6,7,43,64,40,50,NA,NA,NA,16,NA,NA,200D,19,2019-04-30,21:19,21:49:00,22:19:00,0.5,0.5,1,NA,RMBL,NA,NR,NA,NA,Night,2019-06-30T18:12:48Z,2019-07-01T05:03:27Z,2019-07-01T05:03:33Z,2019-07-01T05:03:27Z,Desorbed NA,7,8,8,8,0,6,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V344_6302019_08.qgd,57f00269-1177-4ce8-baec-9682b1d4c931,1926,FALSE,FALSE,FALSE,6,321,344,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V344_6302019_08.qgd,FALSE,FALSE,floral,SARM,SARM,sarmentosa,sarmentosa 896
SCH_V346_6302019_09.qgd,2019,10,624,NA,NA,346,NA,NA,salicaria,853,Plant 2 48-16,NA,2013-06-20,NA,D,H,0,1,0,23,42,12,23,NA,NA,NA,16,NA,NA,200D,19,2019-04-30,21:20,21:52:00,22:22:00,0.53,0.5,1.03,NA,RMBL,NA,NR,NA,NA,Night,2019-06-30T18:12:48Z,2019-07-01T05:35:17Z,2019-07-01T05:35:20Z,2019-07-01T05:35:17Z,Desorbed NA,8,9,9,9,0,3,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V346_6302019_09.qgd,57f00269-1177-4ce8-baec-9682b1d4c931,1910,FALSE,FALSE,FALSE,4,314,346,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V346_6302019_09.qgd,FALSE,FALSE,floral,SALI,SALI,salicaria,salicaria 853
SCH_V347_6302019_10.qgd,2019,10,625,NA,NA,347,NA,NA,verticillata,880,1,Clone 1,2013-06-21,NA,D,H,2,1,1,3,2,1,4,NA,NA,NA,16,NA,NA,200D,19,2019-04-30,21:21,21:55:00,22:25:00,0.57,0.5,1.07,NA,RMBL,NA,NR,NA,NA,Night,2019-06-30T18:12:48Z,2019-07-01T06:06:56Z,2019-07-01T06:07:01Z,2019-07-01T06:06:56Z,Desorbed NA,9,10,10,10,0,5,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V347_6302019_10.qgd,57f00269-1177-4ce8-baec-9682b1d4c931,1899,FALSE,FALSE,FALSE,25,334,347,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V347_6302019_10.qgd,FALSE,FALSE,floral,VERT,VERT,verticillata,verticillata 880
SCH_V35_7222019_15.qgd,2017,1,324,NA,NA,35,SHOOKERI324,#N/A,hookeri,879,3-8,Clone 6,NA,NA,D,H,4,4,0,20,70,15,20,NA,NA,NA,16,NA,8,200D,NA,2017-07-12,12:11,12:43:00,13:13:00,0.53,0.5,1.03,NA,RMBL,NA,NR,NA,"temp not recorded. Bagged after first 3, but not closed. flushed and tied.",Day,2019-07-22T15:43:57Z,2019-07-23T02:06:05Z,2019-07-23T02:05:27Z,2019-07-23T02:05:27Z,Desorbed NA,14,7,15,7,-8,38,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V35_7222019_15.qgd,561fd93f-4b8e-466d-a5b3-3fc442905d56,1998,FALSE,FALSE,FALSE,34,347,35,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V35_7222019_15.qgd,FALSE,FALSE,floral,HOOK,HOOK,hookeri,hookeri 879
SCH_V353_6302019_12.qgd,2019,11,636,NA,NA,353,NA,NA,ligustrina,873,A,3rd from left,NA,NA,D,F,0,1,-,-,3,9,23,NA,NA,NA,16,NA,NA,200D,19,2019-05-01,20:45,21:15:00,21:46:00,0.5,0.52,1.02,NA,RMBL,NA,NR,NA,NA,Night,2019-06-30T18:12:48Z,2019-07-01T07:10:59Z,2019-07-01T07:10:08Z,2019-07-01T07:10:08Z,Desorbed NA,11,12,12,12,0,51,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V353_6302019_12.qgd,57f00269-1177-4ce8-baec-9682b1d4c931,1946,FALSE,FALSE,FALSE,25,321,353,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V353_6302019_12.qgd,FALSE,FALSE,floral,LIGU,LIGU,ligustrina,ligustrina 873
SCH_V354_6302019_13.qgd,2019,11,637,NA,NA,354,NA,NA,obovata,868,6/6-25 Pot 6,NA,NA,NA,D,H,6,1,-,-,6,3,5,NA,NA,NA,16,NA,NA,200D,30,2019-05-02,13:35,14:17:00,14:49:00,0.7,0.53,1.23,NA,RMBL,NA,NR,NA,big leaves inside,Day,2019-06-30T18:12:48Z,2019-07-01T07:41:35Z,2019-07-01T07:41:40Z,2019-07-01T07:41:35Z,Desorbed NA,12,13,13,13,0,5,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V354_6302019_13.qgd,57f00269-1177-4ce8-baec-9682b1d4c931,1836,FALSE,FALSE,FALSE,4,319,354,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V354_6302019_13.qgd,FALSE,FALSE,floral,OBOV,OBOV,obovata,obovata 868
SCH_V355_6302019_14.qgd,2019,11,638,NA,NA,355,NA,NA,obovata,868,no # Pot 3,NA,2013-06-07,NA,D,H,6,1,-,-,18,10,6,NA,NA,NA,16,NA,NA,200D,30,2019-05-02,13:38,14:19:00,14:40:00,0.68,0.35,1.03,NA,RMBL,NA,NR,NA,big leaves inside,Day,2019-06-30T18:12:48Z,2019-07-01T08:13:04Z,2019-07-01T08:13:14Z,2019-07-01T08:13:04Z,Desorbed NA,13,14,14,14,0,10,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V355_6302019_14.qgd,57f00269-1177-4ce8-baec-9682b1d4c931,1889,FALSE,FALSE,FALSE,4,340,355,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V355_6302019_14.qgd,FALSE,FALSE,floral,OBOV,OBOV,obovata,obovata 868
SCH_V356_6302019_15.qgd,2019,11,640,NA,NA,357,NA,NA,menziesii,849,NA,NA,NA,NA,D,H,2,2,0,12,2,10,12,NA,NA,NA,16,NA,NA,200D,30,2019-05-02,13:41,14:22:00,14:54:00,0.68,0.53,1.22,NA,RMBL,NA,NR,NA,NA,Day,2019-06-30T18:12:48Z,2019-07-01T08:44:32Z,2019-07-01T08:44:26Z,2019-07-01T08:44:26Z,Desorbed NA,15,16,15,15,1,6,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V356_6302019_15.qgd,57f00269-1177-4ce8-baec-9682b1d4c931,NA,FALSE,FALSE,FALSE,4,334,356,TRUE,2019-07-01,NA,14,skipped,NA,FALSE,SCH_V357_6302019_16.qgd,skip-rename,SCH_V357_6302019_16.qgd,FALSE,FALSE,floral,MENZ,MENZ,menziesii,menziesii 849
SCH_V356_712019_13.qgd,2019,11,639,NA,NA,356,NA,NA,ligustrina,873,A,farthest left,NA,NA,D,F,0,1,-,-,14,26,35,NA,NA,NA,16,NA,NA,200D,30,2019-05-02,13:39,14:21:00,14:51:00,0.7,0.5,1.2,NA,RMBL,NA,NR,NA,big sign,Day,2019-07-01T22:30:52Z,2019-07-02T11:50:24Z,2019-07-02T11:50:22Z,2019-07-02T11:50:22Z,Desorbed NA,12,13,13,13,0,2,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V356_712019_13.qgd,2d9a9039-fff3-4808-96a0-0ee099d648ae,1826,FALSE,FALSE,FALSE,36,336,356,TRUE,2019-07-01,NA,14,skipped,NA,FALSE,NA,second,SCH_V356_712019_13.qgd,TRUE,FALSE,floral,LIGU,LIGU,ligustrina,ligustrina 873
SCH_V357_6302019_16.qgd,2019,11,641,NA,NA,358,NA,NA,menziesii,950,NA,NA,NA,NA,D,H,0,2,0,7,15,9,7,NA,NA,NA,16,NA,NA,200D,30,2019-05-02,13:42,14:24:00,14:54:00,0.7,0.5,1.2,NA,RMBL,NA,NR,NA,NA,Day,2019-06-30T18:12:48Z,2019-07-01T09:15:48Z,2019-07-01T09:15:43Z,2019-07-01T09:15:43Z,Desorbed NA,16,17,16,16,1,5,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V357_6302019_16.qgd,57f00269-1177-4ce8-baec-9682b1d4c931,1876,FALSE,FALSE,FALSE,36,346,357,FALSE,NA,NA,NA,NA,NA,NA,SCH_V358_6302019_17.qgd,skip-rename,SCH_V358_6302019_17.qgd,FALSE,FALSE,floral,MENZ,MENZ,menziesii,menziesii 950
SCH_V358_6302019_17.qgd,2019,11,642,NA,NA,359,NA,NA,obovata,868,6/6-25 Pot 6,NA,NA,NA,D,H,6,1,-,-,6,3,5,NA,NA,NA,16,NA,NA,200D,18,2019-05-02,21:39,22:17:00,22:47:00,0.63,0.5,1.13,NA,RMBL,NA,NR,NA,NA,Night,2019-06-30T18:12:48Z,2019-07-01T09:47:00Z,2019-07-01T09:47:04Z,2019-07-01T09:47:00Z,Desorbed NA,17,18,17,17,1,4,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V358_6302019_17.qgd,57f00269-1177-4ce8-baec-9682b1d4c931,1872,FALSE,FALSE,FALSE,25,328,358,FALSE,NA,NA,NA,NA,NA,NA,SCH_V359_6302019_18.qgd,skip-rename,SCH_V359_6302019_18.qgd,FALSE,FALSE,floral,OBOV,OBOV,obovata,obovata 868
SCH_V359_6302019_18.qgd,2019,11,643,NA,NA,360,NA,NA,obovata,868,no # Pot 3,NA,2013-06-07,NA,D,H,6,1,-,-,18,10,6,NA,NA,NA,16,NA,NA,200D,18,2019-05-02,21:41,22:19:00,22:49:00,0.63,0.5,1.13,NA,RMBL,NA,NR,NA,NA,Night,2019-06-30T18:12:48Z,2019-07-01T10:18:16Z,2019-07-01T10:18:21Z,2019-07-01T10:18:16Z,Desorbed NA,18,19,18,18,1,5,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V359_6302019_18.qgd,57f00269-1177-4ce8-baec-9682b1d4c931,1876,FALSE,FALSE,FALSE,4,331,359,FALSE,NA,NA,NA,NA,NA,NA,SCH_V360_6302019_19.qgd,skip-rename,SCH_V360_6302019_19.qgd,FALSE,FALSE,floral,OBOV,OBOV,obovata,obovata 868
SCH_V36_7222019_06.qgd,2017,1,325,0.10342,0.00832,36,SKAHO325,#N/A,kaho,KK,892-1 x 892-4,115-1,NA,NA,D,H,0,1,4,16,35,14,20,NA,NA,NA,16,NA,8,200D,NA,2017-07-12,12:11,12:43:00,13:13:00,0.53,0.5,1.03,NA,RMBL,NA,NR,NA,"temp not recorded. Bagged after first 3, but not closed. flushed and tied. 2 min twist tie not closed.",Day,2019-07-22T21:54:35Z,2019-07-23T07:35:19Z,2019-07-23T07:34:38Z,2019-07-23T07:34:38Z,Desorbed NA,6,6,6,6,0,41,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V36_7222019_06.qgd,8807019c-3154-4618-9aac-737b7e18a324,1900,FALSE,FALSE,FALSE,34,345,36,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V36_7222019_06.qgd,FALSE,FALSE,floral,KAHO,KAAL,kaalae,kaalae KK
SCH_V360_6302019_19.qgd,2019,11,644,NA,NA,361,NA,NA,ligustrina,873,A,farthest left,NA,NA,D,F,0,1,-,-,14,26,35,NA,NA,NA,16,NA,NA,200D,18,2019-05-02,21:42,22:19:00,22:49:00,0.62,0.5,1.12,NA,RMBL,NA,NR,NA,NA,Night,2019-06-30T18:12:48Z,2019-07-01T10:49:36Z,2019-07-01T10:49:41Z,2019-07-01T10:49:36Z,Desorbed NA,19,20,19,19,1,5,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V360_6302019_19.qgd,57f00269-1177-4ce8-baec-9682b1d4c931,1880,FALSE,FALSE,FALSE,4,321,360,FALSE,NA,NA,NA,NA,NA,NA,SCH_V361_6302019_20.qgd,skip-rename,SCH_V361_6302019_20.qgd,FALSE,FALSE,floral,LIGU,LIGU,ligustrina,ligustrina 873
SCH_V361_6302019_20.qgd,2019,11,645,NA,NA,362,NA,NA,menziesii,849,NA,NA,NA,NA,D,H,2,2,0,12,2,10,12,NA,NA,NA,16,NA,NA,200D,18,2019-05-02,21:43,22:20:00,22:50:00,0.62,0.5,1.12,NA,RMBL,NA,NR,NA,NA,Night,2019-06-30T18:12:48Z,2019-07-01T11:21:04Z,2019-07-01T11:21:06Z,2019-07-01T11:21:04Z,Desorbed NA,20,21,20,20,1,2,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V361_6302019_20.qgd,57f00269-1177-4ce8-baec-9682b1d4c931,1888,FALSE,FALSE,FALSE,4,317,361,FALSE,NA,NA,NA,NA,NA,NA,SCH_V362_6302019_21.qgd,skip-rename,SCH_V362_6302019_21.qgd,FALSE,FALSE,floral,MENZ,MENZ,menziesii,menziesii 849
SCH_V363_6302019_23.qgd,2019,12,647,NA,NA,364,NA,NA,sarmentosa,896,123-16,NA,2013-04-03,NA,D,F,0,1,-,-,58,24,61,NA,NA,NA,16,NA,NA,200D,26,2019-05-03,10:31,11:06:00,11:38:00,0.58,0.53,1.12,NA,RMBL,NA,NR,NA,NA,Day,2019-06-30T18:12:48Z,2019-07-01T12:55:20Z,2019-07-01T12:55:28Z,2019-07-01T12:55:20Z,Desorbed NA,22,24,23,23,1,8,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V363_6302019_23.qgd,57f00269-1177-4ce8-baec-9682b1d4c931,1826,FALSE,FALSE,FALSE,6,327,363,FALSE,NA,NA,NA,NA,NA,NA,SCH_V364_6302019_24.qgd,skip-rename,SCH_V364_6302019_24.qgd,FALSE,FALSE,floral,SARM,SARM,sarmentosa,sarmentosa 896
SCH_V364_6302019_24.qgd,2019,12,648,NA,NA,365,NA,NA,sarmentosa,896,8-2,NA,2013-04-03,NA,D,F,2,2,-,-,83,41,56,NA,NA,NA,16,NA,NA,200D,26,2019-05-03,10:32,11:07:00,11:38:00,0.58,0.52,1.1,NA,RMBL,NA,NR,NA,NA,Day,2019-06-30T18:12:48Z,2019-07-01T13:26:39Z,2019-07-01T13:26:44Z,2019-07-01T13:26:39Z,Desorbed NA,23,25,24,24,1,5,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V364_6302019_24.qgd,57f00269-1177-4ce8-baec-9682b1d4c931,1879,FALSE,FALSE,FALSE,6,325,364,FALSE,NA,NA,NA,NA,NA,NA,SCH_V365_6302019_25.qgd,skip-rename,SCH_V365_6302019_25.qgd,FALSE,FALSE,floral,SARM,SARM,sarmentosa,sarmentosa 896
SCH_V365_6302019_25.qgd,2019,12,649,NA,NA,366,NA,NA,apokremnos,90471,12,NA,NA,NA,D,M,0,1,-,-,35,4,12,NA,NA,NA,16,NA,NA,200D,26,2019-05-03,10:33,11:09:00,11:39:00,0.6,0.5,1.1,NA,RMBL,NA,NR,NA,NA,Day,2019-06-30T18:12:48Z,2019-07-01T13:57:57Z,2019-07-01T13:58:00Z,2019-07-01T13:57:57Z,Desorbed NA,24,26,25,25,1,3,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V365_6302019_25.qgd,57f00269-1177-4ce8-baec-9682b1d4c931,1878,FALSE,FALSE,FALSE,6,319,365,FALSE,NA,NA,NA,NA,NA,NA,SCH_V366_6302019_26.qgd,skip-rename,SCH_V366_6302019_26.qgd,FALSE,FALSE,floral,APOK,APOK,apokremnos,apokremnos 90471
SCH_V366_6302019_26.qgd,2019,12,650,NA,NA,367,NA,NA,apokremnos,90471,18,NA,NA,NA,D,F,0,1,-,-,40,68,23,NA,NA,NA,16,NA,NA,200D,26,2019-05-03,10:34,11:11:00,11:41:00,0.62,0.5,1.12,NA,RMBL,NA,NR,NA,NA,Day,2019-06-30T18:12:48Z,2019-07-01T14:29:19Z,2019-07-01T14:29:13Z,2019-07-01T14:29:13Z,Desorbed NA,25,27,26,26,1,6,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V366_6302019_26.qgd,57f00269-1177-4ce8-baec-9682b1d4c931,1882,FALSE,FALSE,FALSE,6,339,366,FALSE,NA,NA,NA,NA,NA,NA,SCH_V367_6302019_27.qgd,skip-rename,SCH_V367_6302019_27.qgd,FALSE,FALSE,floral,APOK,APOK,apokremnos,apokremnos 90471
SCH_V368_712019_02.qgd,2019,12,651,NA,NA,368,NA,NA,laui,3951,imposter,NA,NA,NA,D,H,0,1,-,-,29,10,10,NA,NA,NA,16,NA,NA,200D,26,2019-05-03,10:36,11:12:00,11:42:00,0.6,0.5,1.1,NA,RMBL,NA,NR,NA,Pot had S. jacobii that died 14807 10/15 12/14/15 6/28/09,Day,2019-07-01T09:13:11Z,2019-07-01T16:48:45Z,2019-07-01T16:48:27Z,2019-07-01T16:48:27Z,Desorbed NA,1,2,2,2,0,18,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V368_712019_02.qgd,7cb05f75-356a-4525-a0cc-91ee5ea65cd1,1838,FALSE,FALSE,FALSE,4,331,368,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V368_712019_02.qgd,FALSE,FALSE,floral,LAUI,LAUI,laui,laui 3951
SCH_V369_712019_03.qgd,2019,12,652,NA,NA,369,NA,NA,sarmentosa,896,123-16,NA,2013-04-03,NA,D,F,0,1,-,-,58,24,61,NA,NA,NA,16,NA,NA,200D,19,2019-05-03,20:38,21:03:00,21:33:00,0.42,0.5,0.92,NA,RMBL,NA,NR,NA,may have mixed up inflos day/night,Night,2019-07-01T09:13:11Z,2019-07-01T17:19:45Z,2019-07-01T17:19:47Z,2019-07-01T17:19:45Z,Desorbed NA,2,3,3,3,0,2,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V369_712019_03.qgd,7cb05f75-356a-4525-a0cc-91ee5ea65cd1,1860,FALSE,FALSE,FALSE,36,332,369,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V369_712019_03.qgd,FALSE,FALSE,floral,SARM,SARM,sarmentosa,sarmentosa 896
SCH_V37_7222019_07.qgd,2017,1,329,NA,NA,37,SKAHO329,#N/A,kaho,KK,904-2 x 904-5,158-5,NA,NA,D,H,0,1,8,26,2,34,34,NA,NA,NA,16,NA,8,200D,30,2017-07-12,18:40,19:11:00,19:41:00,0.52,0.5,1.02,NA,RMBL,NA,NR,NA,NA,Night,2019-07-22T21:54:35Z,2019-07-23T08:06:43Z,2019-07-23T08:06:07Z,2019-07-23T08:06:07Z,Desorbed NA,7,7,7,7,0,36,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V37_7222019_07.qgd,8807019c-3154-4618-9aac-737b7e18a324,1884,FALSE,FALSE,FALSE,34,335,37,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V37_7222019_07.qgd,FALSE,FALSE,floral,KAHO,KAAL,kaalae,kaalae KK
SCH_V370_712019_04.qgd,2019,12,653,NA,NA,370,NA,NA,sarmentosa,896,8-2,NA,2013-04-03,NA,D,F,2,2,-,-,83,41,56,NA,NA,NA,16,NA,NA,200D,19,2019-05-03,20:39,21:03:00,21:34:00,0.4,0.52,0.92,NA,RMBL,NA,NR,NA,NA,Night,2019-07-01T09:13:11Z,2019-07-01T17:51:22Z,2019-07-01T17:51:25Z,2019-07-01T17:51:22Z,Desorbed NA,3,4,4,4,0,3,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V370_712019_04.qgd,7cb05f75-356a-4525-a0cc-91ee5ea65cd1,1897,FALSE,FALSE,FALSE,23,334,370,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V370_712019_04.qgd,FALSE,FALSE,floral,SARM,SARM,sarmentosa,sarmentosa 896
SCH_V371_712019_05.qgd,2019,12,654,NA,NA,371,NA,NA,apokremnos,90471,12,NA,NA,NA,D,M,0,1,-,-,35,4,12,NA,NA,NA,16,NA,NA,200D,19,2019-05-03,20:41,21:04:00,21:35:00,0.38,0.52,0.9,NA,RMBL,NA,NR,NA,NA,Night,2019-07-01T09:13:11Z,2019-07-01T18:23:12Z,2019-07-01T18:23:19Z,2019-07-01T18:23:12Z,Desorbed NA,4,5,5,5,0,7,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V371_712019_05.qgd,7cb05f75-356a-4525-a0cc-91ee5ea65cd1,1910,FALSE,FALSE,FALSE,25,327,371,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V371_712019_05.qgd,FALSE,FALSE,floral,APOK,APOK,apokremnos,apokremnos 90471
SCH_V372_712019_06.qgd,2019,12,655,NA,NA,372,NA,NA,apokremnos,90471,18,NA,NA,NA,D,F,0,1,-,-,40,68,23,NA,NA,NA,16,NA,NA,200D,19,2019-05-03,20:42,21:05:00,21:36:00,0.38,0.52,0.9,NA,RMBL,NA,NR,NA,NA,Night,2019-07-01T09:13:11Z,2019-07-01T18:55:23Z,2019-07-01T18:55:17Z,2019-07-01T18:55:17Z,Desorbed NA,5,6,6,6,0,6,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V372_712019_06.qgd,7cb05f75-356a-4525-a0cc-91ee5ea65cd1,1931,FALSE,FALSE,FALSE,25,340,372,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V372_712019_06.qgd,FALSE,FALSE,floral,APOK,APOK,apokremnos,apokremnos 90471
SCH_V373_712019_07.qgd,2019,12,656,NA,NA,373,NA,NA,laui,3951,imposter,NA,NA,NA,D,H,0,1,-,-,29,10,10,NA,NA,NA,16,NA,NA,200D,19,2019-05-03,20:43,21:06:00,21:37:00,0.38,0.52,0.9,NA,RMBL,NA,NR,NA,NA,Night,2019-07-01T09:13:11Z,2019-07-01T19:11:34Z,2019-07-01T19:27:24Z,2019-07-01T19:11:34Z,Desorbed NA,6,7,7,7,0,950,John Powers : Sakai/Weller,C:/GCMSsolution/Data/Project1/Powers RMBL Data/SCH_V373_712019_07.qgd,7cb05f75-356a-4525-a0cc-91ee5ea65cd1,971,FALSE,FALSE,FALSE,6,325,373,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,SCH_V373_712019_07.qgd,FALSE,FALSE,floral,LAUI,LAUI,laui,laui 3951
